cut,n_below,n_above,tau_below,tau_above,tau_gap,ilearn_prof_below,ilearn_prof_above,ilearn_pctile_below,ilearn_pctile_above,YEAR,GRADE,YEAR_STRATUM
2.3,1108,6007,0.1576,0.4569,0.2992,0,0,13.5469,57.5464,2026,8,ilearn_2026
2.4,1205,5910,0.1668,0.4495,0.2827,0,0,14.1512,57.5464,2026,8,ilearn_2026
2.5,1320,5795,0.1788,0.4405,0.2616,0,0,14.1512,58.502,2026,8,ilearn_2026
2.6,1407,5708,0.1861,0.4346,0.2485,0,0,14.5798,59.2749,2026,8,ilearn_2026
2.7,1565,5550,0.2127,0.4275,0.2148,0,0,15.0787,60.1602,2026,8,ilearn_2026
2.8,1710,5405,0.2341,0.4164,0.1823,0,0,16.3224,61.2704,2026,8,ilearn_2026
2.9,1835,5280,0.2586,0.4103,0.1517,0,0,16.9477,61.7798,2026,8,ilearn_2026
3,1953,5162,0.2565,0.3994,0.1429,0,0,17.6012,62.2892,2026,8,ilearn_2026
3.1,2207,4908,0.282,0.3841,0.1021,0,0,18.9573,64.4112,2026,8,ilearn_2026
3.2,2411,4704,0.3028,0.3688,0.0659,0,0,20.2572,65.5003,2026,8,ilearn_2026
3.3,2609,4506,0.3234,0.3595,0.0361,0,0,21.4517,66.5472,2026,8,ilearn_2026
3.4,3039,4076,0.3502,0.3284,-0.0218,0,0,23.932,68.8168,2026,8,ilearn_2026
3.5,3039,4076,0.3502,0.3284,-0.0218,0,0,23.932,68.8168,2026,8,ilearn_2026
3.6,3280,3835,0.3679,0.3156,-0.0523,0,0,25.1827,69.8426,2026,8,ilearn_2026
3.7,3561,3554,0.3874,0.301,-0.0864,0,0,27.5155,70.9036,2026,8,ilearn_2026
3.8,3819,3296,0.4026,0.2906,-0.112,0,0,28.7802,72.7024,2026,8,ilearn_2026
3.9,4533,2582,0.4348,0.2438,-0.191,0,0,33.235,76.5318,2026,8,ilearn_2026
4,4533,2582,0.4348,0.2438,-0.191,0,0,33.235,76.5318,2026,8,ilearn_2026
4.1,4897,2218,0.4516,0.2303,-0.2213,0,0,36.0034,78.5132,2026,8,ilearn_2026
4.2,5155,1960,0.4631,0.22,-0.2431,0,0,37.8865,79.8342,2026,8,ilearn_2026
4.3,5726,1389,0.4788,0.1874,-0.2914,0,0,41.1818,82.7501,2026,8,ilearn_2026
4.4,5726,1389,0.4788,0.1874,-0.2914,0,0,41.1818,82.7501,2026,8,ilearn_2026
4.5,6014,1101,0.4861,0.1675,-0.3186,0,0,43.1492,84.3241,2026,8,ilearn_2026
4.6,6255,860,0.4945,0.1335,-0.3609,0,0,44.4632,85.7223,2026,8,ilearn_2026
4.7,6461,654,0.5044,0.1349,-0.3695,0,0,45.7139,86.2915,2026,8,ilearn_2026
4.8,6762,353,0.5177,0.1286,-0.3892,0,0,47.7867,88.828,2026,8,ilearn_2026
4.9,6762,353,0.5177,0.1286,-0.3892,0,0,47.7867,88.828,2026,8,ilearn_2026
5,6840,275,0.5206,0.1439,-0.3768,0,0,48.4753,89.2215,2026,8,ilearn_2026
5.1,6920,195,0.5244,0.124,-0.4004,0,0,48.4753,90.0717,2026,8,ilearn_2026
5.2,6970,145,0.5268,0.0779,-0.449,0,0,49.199,90.7111,2026,8,ilearn_2026
5.3,7002,113,0.5285,0.1137,-0.4148,0,0,49.199,90.7111,2026,8,ilearn_2026
5.4,7002,113,0.5285,0.1137,-0.4148,0,0,49.199,90.7111,2026,8,ilearn_2026
5.5,7016,99,0.5296,0.1888,-0.3408,0,0,49.199,90.4019,2026,8,ilearn_2026
2,802,6898,0.0862,0.5447,0.4586,0,0.1209,11.5699,55.1292,2024,5,primary
2.1,879,6821,0.0699,0.5385,0.4685,0,0.1223,11.5699,55.6162,2024,5,primary
2.2,939,6761,0.0927,0.5354,0.4427,0,0.1234,11.927,56.155,2024,5,primary
2.3,1004,6696,0.0794,0.5296,0.4501,0,0.1246,11.927,56.6745,2024,5,primary
2.4,1063,6637,0.0975,0.5258,0.4283,0,0.1257,12.2711,56.6745,2024,5,primary
2.5,1143,6557,0.1146,0.5204,0.4058,0,0.1272,12.5438,57.5834,2024,5,primary
2.6,1207,6493,0.1268,0.5162,0.3895,0,0.1284,12.8165,57.5834,2024,5,primary
2.7,1278,6422,0.1437,0.5121,0.3684,0,0.1299,13.1217,58.0639,2024,5,primary
2.8,1361,6339,0.1526,0.5058,0.3531,0,0.1316,13.4853,58.6093,2024,5,primary
2.9,1418,6282,0.1664,0.5025,0.336,0,0.1328,13.8424,59.1741,2024,5,primary
3,1508,6192,0.1728,0.4957,0.3229,0,0.1347,14.1865,59.5897,2024,5,primary
3.1,1641,6059,0.1967,0.486,0.2893,0,0.1376,14.9656,60.4077,2024,5,primary
3.2,1749,5951,0.207,0.4779,0.2709,0,0.1401,15.3292,61.4725,2024,5,primary
3.3,1894,5806,0.2323,0.4691,0.2367,0,0.1436,16.1667,61.9075,2024,5,primary
3.4,2214,5486,0.2811,0.45,0.1689,0.0014,0.1515,17.9068,63.9203,2024,5,primary
3.5,2214,5486,0.2811,0.45,0.1689,0.0014,0.1515,17.9068,63.9203,2024,5,primary
3.6,2424,5276,0.312,0.4385,0.1265,0.0012,0.1575,18.9456,65.2707,2024,5,primary
3.7,2651,5049,0.3301,0.4224,0.0923,0.0015,0.1644,20.361,66.2187,2024,5,primary
3.8,2893,4807,0.3475,0.4051,0.0576,0.0021,0.1722,21.7699,68.0171,2024,5,primary
3.9,3475,4225,0.4004,0.3752,-0.0252,0.0043,0.1938,25.0032,71.1596,2024,5,primary
4,3475,4225,0.4004,0.3752,-0.0252,0.0043,0.1938,25.0032,71.1596,2024,5,primary
4.1,3782,3918,0.4226,0.3629,-0.0597,0.005,0.208,26.7108,72.7438,2024,5,primary
4.2,4065,3635,0.4362,0.3412,-0.095,0.0064,0.2223,28.1717,74.328,2024,5,primary
4.3,4614,3086,0.4605,0.3086,-0.1519,0.0147,0.2482,31.5349,77.1653,2024,5,primary
4.4,4614,3086,0.4605,0.3086,-0.1519,0.0147,0.2482,31.5349,77.1653,2024,5,primary
4.5,4889,2811,0.4691,0.2901,-0.179,0.019,0.2636,32.9178,78.3275,2024,5,primary
4.6,5331,2369,0.4912,0.2737,-0.2175,0.0257,0.2942,35.5668,80.061,2024,5,primary
4.7,5613,2087,0.5039,0.2602,-0.2437,0.0301,0.3186,37.4692,81.4699,2024,5,primary
4.8,6187,1513,0.528,0.247,-0.281,0.0433,0.3741,40.9557,84.2618,2024,5,primary
4.9,6187,1513,0.528,0.247,-0.281,0.0433,0.3741,40.9557,84.2618,2024,5,primary
5,6428,1272,0.536,0.2458,-0.2902,0.0496,0.4049,42.4101,85.4272,2024,5,primary
5.1,6647,1053,0.5444,0.2501,-0.2943,0.0558,0.4397,43.9229,86.9108,2024,5,primary
5.2,6766,934,0.5478,0.2578,-0.29,0.06,0.4582,44.4683,87.5406,2024,5,primary
5.3,7061,639,0.5563,0.2291,-0.3272,0.0693,0.5399,46.1563,90.2805,2024,5,primary
5.4,7061,639,0.5563,0.2291,-0.3272,0.0693,0.5399,46.1563,90.2805,2024,5,primary
5.5,7210,490,0.5615,0.2168,-0.3447,0.0763,0.5796,47.0978,91.4686,2024,5,primary
2,789,7256,0.0599,0.5429,0.483,0,0.2295,14.181,54.4681,2022,3,primary
2.1,869,7176,0.0496,0.5386,0.489,0,0.232,13.7895,55.4561,2022,3,primary
2.2,943,7102,0.0555,0.5348,0.4793,0,0.2344,13.7895,55.9906,2022,3,primary
2.3,1066,6979,0.0675,0.5294,0.4619,0,0.2386,14.181,56.5188,2022,3,primary
2.4,1173,6872,0.0807,0.5245,0.4438,0,0.2423,14.5911,57.0159,2022,3,primary
2.5,1329,6716,0.101,0.5168,0.4158,0,0.2479,15.4487,57.9294,2022,3,primary
2.6,1464,6581,0.1034,0.5093,0.4059,0.0014,0.2527,15.6941,58.992,2022,3,primary
2.7,1633,6412,0.12,0.5011,0.3811,0.0031,0.2589,16.4243,60.0858,2022,3,primary
2.8,1787,6258,0.1433,0.4937,0.3505,0.0028,0.2653,16.8904,60.6823,2022,3,primary
2.9,2003,6042,0.1732,0.484,0.3109,0.003,0.2746,17.8536,62.1365,2022,3,primary
3,2150,5895,0.1919,0.4764,0.2845,0.0033,0.2813,18.736,63.0002,2022,3,primary
3.1,2395,5650,0.2141,0.465,0.2509,0.0038,0.2931,19.2456,64.0194,2022,3,primary
3.2,2669,5376,0.25,0.4518,0.2018,0.0037,0.3078,20.6935,65.8899,2022,3,primary
3.3,2949,5096,0.2699,0.4374,0.1675,0.0058,0.3234,22.2036,67.3875,2022,3,primary
3.4,3567,4478,0.3231,0.4106,0.0875,0.0135,0.3611,25.4785,70.7246,2022,3,primary
3.5,3567,4478,0.3231,0.4106,0.0875,0.0135,0.3611,25.4785,70.7246,2022,3,primary
3.6,3923,4122,0.3514,0.3939,0.0425,0.0176,0.3872,27.1253,72.8499,2022,3,primary
3.7,4299,3746,0.3711,0.3762,0.0052,0.0251,0.4156,29.2319,74.6955,2022,3,primary
3.8,4673,3372,0.3937,0.3565,-0.0372,0.0317,0.4499,30.9719,76.5349,2022,3,primary
3.9,5532,2513,0.4402,0.3191,-0.121,0.0607,0.5288,35.4586,80.7047,2022,3,primary
4,5532,2513,0.4402,0.3191,-0.121,0.0607,0.5288,35.4586,80.7047,2022,3,primary
4.1,5904,2141,0.4609,0.3094,-0.1515,0.0755,0.5694,37.4037,82.6373,2022,3,primary
4.2,6188,1857,0.473,0.2915,-0.1816,0.0878,0.6042,39.0318,84.0542,2022,3,primary
4.3,6745,1300,0.4999,0.2623,-0.2377,0.1156,0.6808,42.1079,87.2297,2022,3,primary
4.4,6745,1300,0.4999,0.2623,-0.2377,0.1156,0.6808,42.1079,87.2297,2022,3,primary
4.5,6966,1079,0.5088,0.2362,-0.2726,0.1272,0.722,43.7547,88.5471,2022,3,primary
4.6,7179,866,0.5198,0.2265,-0.2934,0.1414,0.7506,44.8546,90.2436,2022,3,primary
4.7,7358,687,0.53,0.225,-0.3049,0.1534,0.7802,46.0291,91.039,2022,3,primary
4.8,7642,403,0.5451,0.2167,-0.3284,0.1736,0.8387,47.6075,93.3072,2022,3,primary
4.9,7642,403,0.5451,0.2167,-0.3284,0.1736,0.8387,47.6075,93.3072,2022,3,primary
5,7741,304,0.5507,0.2036,-0.3471,0.1814,0.8586,48.1481,94.2673,2022,3,primary
5.1,7821,224,0.5551,0.1455,-0.4095,0.1869,0.9062,48.6888,95.6624,2022,3,primary
5.2,7865,180,0.5581,0.1102,-0.4478,0.1906,0.9222,48.6888,96.0974,2022,3,primary
5.3,7944,101,0.5635,0.0969,-0.4666,0.1973,0.9703,49.2356,96.3398,2022,3,primary
5.4,7944,101,0.5635,0.0969,-0.4666,0.1973,0.9703,49.2356,96.3398,2022,3,primary
5.5,7981,64,0.5666,0.2331,-0.3335,0.201,0.9531,49.8136,96.2839,2022,3,primary
2,470,7911,0.0108,0.5655,0.5547,0,0.1971,12.1212,52.6008,2023,4,primary
2.1,518,7863,0.0176,0.5636,0.546,0,0.1983,12.1212,53.09,2023,4,primary
2.2,565,7816,0.0435,0.5622,0.5187,0,0.1995,12.5089,53.3136,2023,4,primary
2.3,617,7764,0.0288,0.5591,0.5303,0,0.2008,12.5089,53.5373,2023,4,primary
2.4,668,7713,0.0375,0.5568,0.5193,0,0.2021,12.5089,53.9549,2023,4,primary
2.5,725,7656,0.0524,0.5544,0.502,0,0.2036,12.8669,54.4321,2023,4,primary
2.6,790,7591,0.0577,0.5511,0.4933,0,0.2054,12.8669,54.4321,2023,4,primary
2.7,881,7500,0.0656,0.5468,0.4812,0,0.2079,12.8669,54.9571,2023,4,primary
2.8,959,7422,0.0709,0.5425,0.4717,0,0.2101,13.1592,55.822,2023,4,primary
2.9,1037,7344,0.0889,0.5394,0.4505,0,0.2123,13.4216,56.3171,2023,4,primary
3,1127,7254,0.0922,0.5348,0.4427,0,0.2149,13.7497,56.7466,2023,4,primary
3.1,1294,7087,0.1174,0.5272,0.4098,8e-04,0.2198,14.1315,57.5579,2023,4,primary
3.2,1425,6956,0.119,0.5194,0.4004,7e-04,0.224,14.4596,58.5421,2023,4,primary
3.3,1554,6827,0.1283,0.5126,0.3844,0.0013,0.2281,15.1217,59.0551,2023,4,primary
3.4,1723,6658,0.1443,0.5029,0.3586,0.0012,0.2339,15.5154,60.0692,2023,4,primary
3.5,1928,6453,0.1675,0.4911,0.3235,0.001,0.2413,16.4042,61.0236,2023,4,primary
3.6,2134,6247,0.1869,0.4784,0.2914,0.0014,0.2491,16.8874,62.497,2023,4,primary
3.7,2397,5984,0.2191,0.4646,0.2455,0.0021,0.2597,18.1878,63.6125,2023,4,primary
3.8,2683,5698,0.256,0.4527,0.1966,0.0037,0.2718,19.518,65.0561,2023,4,primary
3.9,3006,5375,0.2925,0.4378,0.1453,0.0053,0.2871,21.2121,66.8576,2023,4,primary
4,3386,4995,0.3322,0.4207,0.0885,0.0077,0.3069,22.9539,68.7246,2023,4,primary
4.1,3804,4577,0.3631,0.4007,0.0376,0.0126,0.3301,24.9582,71.0093,2023,4,primary
4.2,4127,4254,0.3918,0.3933,0.0014,0.0167,0.3503,26.9625,72.2978,2023,4,primary
4.3,4784,3597,0.4207,0.3562,-0.0645,0.0261,0.3987,30.4343,75.853,2023,4,primary
4.4,4784,3597,0.4207,0.3562,-0.0645,0.0261,0.3987,30.4343,75.853,2023,4,primary
4.5,5130,3251,0.4389,0.335,-0.1039,0.0322,0.4288,32.1582,77.7082,2023,4,primary
4.6,5556,2825,0.4588,0.3239,-0.1349,0.0461,0.4612,34.4846,79.3247,2023,4,primary
4.7,5879,2502,0.4695,0.3103,-0.1593,0.0555,0.4928,35.8566,81.1859,2023,4,primary
4.8,6174,2207,0.4791,0.2844,-0.1947,0.0637,0.5283,37.6939,82.8621,2023,4,primary
4.9,6514,1867,0.4965,0.2695,-0.227,0.0775,0.5645,39.6624,84.4309,2023,4,primary
5,6786,1595,0.506,0.2486,-0.2574,0.0884,0.6013,40.6466,85.7373,2023,4,primary
5.1,7046,1335,0.5185,0.2538,-0.2647,0.1019,0.63,42.0902,86.4233,2023,4,primary
5.2,7208,1173,0.5262,0.2585,-0.2677,0.1107,0.6488,43.0327,87.0795,2023,4,primary
5.3,7443,938,0.5354,0.234,-0.3014,0.1215,0.6983,44.5001,88.7139,2023,4,primary
5.4,7574,807,0.5407,0.2335,-0.3073,0.1287,0.7237,45.031,89.5311,2023,4,primary
5.5,7681,700,0.545,0.2076,-0.3374,0.1342,0.7543,45.6395,90.8196,2023,4,primary
2,846,6073,0.0275,0.482,0.4545,0,0.0856,16.3873,55.8454,2025,6,primary
2.1,983,5936,0.063,0.4761,0.4131,0,0.0876,16.8208,56.6185,2025,6,primary
2.2,1087,5832,0.0824,0.4714,0.389,0,0.0892,17.6734,57.6084,2025,6,primary
2.3,1189,5730,0.075,0.4642,0.3892,0,0.0908,17.6734,58.1431,2025,6,primary
2.4,1324,5595,0.0894,0.4557,0.3663,0,0.0929,18.2009,58.7717,2025,6,primary
2.5,1443,5476,0.0985,0.4481,0.3496,0,0.095,18.7066,59.9061,2025,6,primary
2.6,1570,5349,0.128,0.443,0.315,0,0.0972,19.2052,60.5347,2025,6,primary
2.7,1735,5184,0.1404,0.434,0.2936,0,0.1003,20.159,61.5896,2025,6,primary
2.8,1860,5059,0.1486,0.4247,0.276,0,0.1028,20.6069,62.5145,2025,6,primary
2.9,1996,4923,0.1657,0.4166,0.2509,0,0.1056,21.1055,63.0347,2025,6,primary
3,2136,4783,0.1762,0.4069,0.2307,0,0.1087,21.6474,64.1691,2025,6,primary
3.1,2410,4509,0.219,0.3969,0.1779,0,0.1153,23.1575,65.8165,2025,6,primary
3.2,2662,4257,0.2351,0.3797,0.1446,4e-04,0.1219,24.039,67.3266,2025,6,primary
3.3,2928,3991,0.268,0.3712,0.1032,3e-04,0.13,25.8743,68.7789,2025,6,primary
3.4,3507,3412,0.3149,0.3454,0.0304,0.0031,0.1492,29.1835,72.4855,2025,6,primary
3.5,3507,3412,0.3149,0.3454,0.0304,0.0031,0.1492,29.1835,72.4855,2025,6,primary
3.6,3851,3068,0.3402,0.3299,-0.0103,0.0036,0.1649,30.9971,74.1908,2025,6,primary
3.7,4215,2704,0.3658,0.3208,-0.045,0.0066,0.182,33.461,76.6763,2025,6,primary
3.8,4562,2357,0.387,0.3177,-0.0693,0.0099,0.2015,35.6575,78.5332,2025,6,primary
3.9,5245,1674,0.4164,0.2758,-0.1406,0.0162,0.2599,39.2486,83.2225,2025,6,primary
4,5245,1674,0.4164,0.2758,-0.1406,0.0162,0.2599,39.2486,83.2225,2025,6,primary
4.1,5554,1365,0.4325,0.2565,-0.176,0.0202,0.2989,41.091,84.8844,2025,6,primary
4.2,5769,1150,0.4446,0.2581,-0.1866,0.0239,0.3322,42.7312,86.0983,2025,6,primary
4.3,6261,658,0.4708,0.2228,-0.2481,0.0398,0.4119,45.9249,89.7543,2025,6,primary
4.4,6261,658,0.4708,0.2228,-0.2481,0.0398,0.4119,45.9249,89.7543,2025,6,primary
4.5,6409,510,0.4812,0.2433,-0.2379,0.0456,0.4471,46.539,90.7948,2025,6,primary
4.6,6552,367,0.4904,0.2394,-0.2509,0.0511,0.5041,47.7023,92.8685,2025,6,primary
4.7,6640,279,0.4958,0.2385,-0.2573,0.0551,0.552,48.2731,94.3569,2025,6,primary
4.8,6783,136,0.5065,0.2769,-0.2296,0.0634,0.6618,48.9017,96.7522,2025,6,primary
4.9,6783,136,0.5065,0.2769,-0.2296,0.0634,0.6618,48.9017,96.7522,2025,6,primary
5,6821,98,0.5097,0.2627,-0.2471,0.066,0.7143,49.5737,97.5975,2025,6,primary
5.1,6843,76,0.5122,0.3414,-0.1708,0.0678,0.7368,49.5737,97.948,2025,6,primary
5.2,6864,55,0.5143,0.4129,-0.1014,0.0693,0.8,49.5737,98.0636,2025,6,primary
5.3,6893,26,0.5174,,,0.0721,,49.5737,,2025,6,primary
5.4,6893,26,0.5174,,,0.0721,,49.5737,,2025,6,primary
5.5,6899,20,0.5181,,,0.0728,,49.5737,,2025,6,primary
2,782,6068,0.058,0.5111,0.4531,0,0,12.1807,55.116,2026,7,ilearn_2026
2.1,903,5947,0.0894,0.5026,0.4132,0,0,13.1879,56.0648,2026,7,ilearn_2026
2.2,962,5888,0.1016,0.4993,0.3977,0,0,13.1879,56.9479,2026,7,ilearn_2026
2.3,1031,5819,0.1163,0.494,0.3778,0,0,13.8301,56.9479,2026,7,ilearn_2026
2.4,1151,5699,0.1453,0.4869,0.3417,0,0,14.4796,57.7653,2026,7,ilearn_2026
2.5,1256,5594,0.1612,0.4801,0.3188,0,0,14.4796,58.5389,2026,7,ilearn_2026
2.6,1345,5505,0.1707,0.4732,0.3025,0,0,15.1511,59.3709,2026,7,ilearn_2026
2.7,1507,5343,0.2064,0.4641,0.2577,0,0,15.8736,60.2686,2026,7,ilearn_2026
2.8,1613,5237,0.2221,0.4588,0.2367,0,0,16.6472,61.1371,2026,7,ilearn_2026
2.9,1753,5097,0.2374,0.4483,0.2109,0,0,17.3186,61.9472,2026,7,ilearn_2026
3,1906,4944,0.2615,0.4401,0.1786,0,0,17.9609,62.8667,2026,7,ilearn_2026
3.1,2182,4668,0.2917,0.4262,0.1344,0,0,19.9606,64.6548,2026,7,ilearn_2026
3.2,2396,4454,0.3062,0.4146,0.1084,0,0,21.121,66.3407,2026,7,ilearn_2026
3.3,2623,4227,0.3281,0.403,0.0749,0,0,22.4639,67.18,2026,7,ilearn_2026
3.4,3111,3739,0.3577,0.3734,0.0157,0,0,25.7846,70.5955,2026,7,ilearn_2026
3.5,3111,3739,0.3577,0.3734,0.0157,0,0,25.7846,70.5955,2026,7,ilearn_2026
3.6,3401,3449,0.3796,0.359,-0.0207,0,0,27.3464,72.4858,2026,7,ilearn_2026
3.7,3699,3151,0.397,0.3443,-0.0527,0,0,28.9082,74.0768,2026,7,ilearn_2026
3.8,3992,2858,0.4084,0.3201,-0.0883,0,0,31.0539,75.6459,2026,7,ilearn_2026
3.9,4683,2167,0.4499,0.2776,-0.1724,0,0,35.7466,79.5942,2026,7,ilearn_2026
4,4683,2167,0.4499,0.2776,-0.1724,0,0,35.7466,79.5942,2026,7,ilearn_2026
4.1,5004,1846,0.4694,0.2779,-0.1915,0,0,37.2938,81.0466,2026,7,ilearn_2026
4.2,5254,1596,0.4827,0.2865,-0.1962,0,0,39.6074,82.2581,2026,7,ilearn_2026
4.3,5802,1048,0.5009,0.2509,-0.25,0,0,42.6507,86.0896,2026,7,ilearn_2026
4.4,5802,1048,0.5009,0.2509,-0.25,0,0,42.6507,86.0896,2026,7,ilearn_2026
4.5,5941,909,0.5062,0.2185,-0.2877,0,0,43.4973,87.4033,2026,7,ilearn_2026
4.6,6204,646,0.5191,0.1997,-0.3194,0,0,45.1978,89.7168,2026,7,ilearn_2026
4.7,6333,517,0.5264,0.1855,-0.3409,0,0,46.0079,90.8481,2026,7,ilearn_2026
4.8,6624,226,0.5438,0.146,-0.3978,0,0,48.4528,93.8768,2026,7,ilearn_2026
4.9,6624,226,0.5438,0.146,-0.3978,0,0,48.4528,93.8768,2026,7,ilearn_2026
5,6694,156,0.5492,0.1653,-0.3839,0,0,48.4528,94.3877,2026,7,ilearn_2026
5.1,6735,115,0.552,0.1444,-0.4076,0,0,49.4307,95.1832,2026,7,ilearn_2026
5.2,6759,91,0.5541,0.1894,-0.3647,0,0,49.4307,95.4678,2026,7,ilearn_2026
5.3,6795,55,0.5565,0.0978,-0.4587,0,0,49.4307,96.3947,2026,7,ilearn_2026
5.4,6795,55,0.5565,0.0978,-0.4587,0,0,49.4307,96.3947,2026,7,ilearn_2026
5.5,6811,39,0.5579,,,0,,49.4307,,2026,7,ilearn_2026
2,810,8401,0.0163,0.5831,0.5668,0,0.2053,11.4904,54.4182,2024,4,primary
2.1,867,8344,0.0309,0.5811,0.5503,0,0.2067,11.8758,54.8958,2024,4,primary
2.2,936,8275,0.0638,0.5794,0.5156,0,0.2085,12.0359,54.8958,2024,4,primary
2.3,1014,8197,0.0765,0.5763,0.4998,0,0.2104,12.5651,55.4168,2024,4,primary
2.4,1092,8119,0.0767,0.5726,0.4959,0,0.2125,12.5651,55.8673,2024,4,primary
2.5,1177,8034,0.1017,0.5698,0.4682,0,0.2147,13.3956,56.2636,2024,4,primary
2.6,1252,7959,0.1095,0.5666,0.4571,0,0.2167,13.3956,56.7575,2024,4,primary
2.7,1349,7862,0.1155,0.5628,0.4474,0,0.2194,13.7647,57.2568,2024,4,primary
2.8,1451,7760,0.1082,0.5569,0.4487,0,0.2223,14.1337,57.6693,2024,4,primary
2.9,1547,7664,0.1148,0.5517,0.4369,0,0.2251,14.1337,58.4998,2024,4,primary
3,1670,7541,0.1209,0.5454,0.4245,0,0.2287,14.5462,58.8797,2024,4,primary
3.1,1833,7378,0.1382,0.5375,0.3993,0,0.2338,14.9913,59.6939,2024,4,primary
3.2,1994,7217,0.1662,0.5302,0.364,0,0.239,15.7946,60.622,2024,4,primary
3.3,2189,7022,0.1898,0.52,0.3303,0,0.2457,16.1691,61.5827,2024,4,primary
3.4,2614,6597,0.2458,0.503,0.2572,0.0011,0.261,18.1665,63.9872,2024,4,primary
3.5,2614,6597,0.2458,0.503,0.2572,0.0011,0.261,18.1665,63.9872,2024,4,primary
3.6,2892,6319,0.2715,0.4916,0.2201,0.0017,0.2722,19.1869,65.0022,2024,4,primary
3.7,3185,6026,0.2968,0.4785,0.1817,0.0035,0.2844,20.1259,66.8042,2024,4,primary
3.8,3463,5748,0.3236,0.4662,0.1425,0.0043,0.2975,21.3906,67.8734,2024,4,primary
3.9,4200,5011,0.3695,0.4274,0.0579,0.0083,0.3373,24.8697,71.6565,2024,4,primary
4,4200,5011,0.3695,0.4274,0.0579,0.0083,0.3373,24.8697,71.6565,2024,4,primary
4.1,4582,4629,0.3944,0.4075,0.0131,0.0124,0.3603,26.4438,73.7408,2024,4,primary
4.2,4887,4324,0.4178,0.3943,-0.0235,0.0153,0.3816,28.1969,75.1465,2024,4,primary
4.3,5567,3644,0.4604,0.3701,-0.0903,0.0278,0.4308,31.5567,77.7953,2024,4,primary
4.4,5567,3644,0.4604,0.3701,-0.0903,0.0278,0.4308,31.5567,77.7953,2024,4,primary
4.5,5902,3309,0.4769,0.3642,-0.1127,0.0352,0.4584,32.9244,79.163,2024,4,primary
4.6,6408,2803,0.4951,0.3428,-0.1523,0.0473,0.5073,35.508,81.4481,2024,4,primary
4.7,6708,2503,0.5083,0.3306,-0.1777,0.055,0.5417,36.8975,83.2121,2024,4,primary
4.8,7319,1892,0.5281,0.2867,-0.2414,0.0757,0.6189,39.8773,86.1322,2024,4,primary
4.9,7319,1892,0.5281,0.2867,-0.2414,0.0757,0.6189,39.8773,86.1322,2024,4,primary
5,7593,1618,0.5387,0.2666,-0.2721,0.0878,0.6539,41.5762,87.3697,2024,4,primary
5.1,7840,1371,0.5498,0.248,-0.3018,0.0996,0.6885,42.792,88.9601,2024,4,primary
5.2,8003,1208,0.556,0.2283,-0.3277,0.1077,0.7144,43.6822,89.6114,2024,4,primary
5.3,8325,886,0.5683,0.1706,-0.3977,0.1256,0.7664,45.0934,91.18,2024,4,primary
5.4,8325,886,0.5683,0.1706,-0.3977,0.1256,0.7664,45.0934,91.18,2024,4,primary
5.5,8461,750,0.576,0.1887,-0.3873,0.1364,0.7613,45.9184,91.6305,2024,4,primary
2,880,7202,0.0014,0.4996,0.4983,0,0.1132,16.5131,55.2394,2025,5,primary
2.1,979,7103,0.0134,0.4953,0.4819,0,0.1147,16.7512,55.858,2025,5,primary
2.2,1071,7011,0.0215,0.4907,0.4692,0,0.1162,16.7512,56.4394,2025,5,primary
2.3,1154,6928,0.015,0.4861,0.4711,9e-04,0.1175,16.7512,56.9467,2025,5,primary
2.4,1222,6860,0.0324,0.483,0.4506,8e-04,0.1187,17.2399,57.4539,2025,5,primary
2.5,1310,6772,0.0457,0.4788,0.4331,8e-04,0.1202,17.71,57.955,2025,5,primary
2.6,1386,6696,0.0549,0.4756,0.4207,7e-04,0.1216,17.71,58.4622,2025,5,primary
2.7,1474,6608,0.063,0.4711,0.4082,7e-04,0.1232,18.1059,58.9818,2025,5,primary
2.8,1572,6510,0.079,0.4665,0.3876,6e-04,0.125,18.5265,59.4581,2025,5,primary
2.9,1648,6434,0.0842,0.462,0.3777,6e-04,0.1265,18.5265,59.9159,2025,5,primary
3,1734,6348,0.095,0.4571,0.3621,6e-04,0.1282,19.0833,60.386,2025,5,primary
3.1,1898,6184,0.1093,0.4474,0.3381,5e-04,0.1316,19.0833,61.1654,2025,5,primary
3.2,2013,6069,0.1258,0.4417,0.3159,5e-04,0.1341,20.1101,62.0129,2025,5,primary
3.3,2159,5923,0.1261,0.4303,0.3041,5e-04,0.1374,20.1101,62.817,2025,5,primary
3.4,2481,5601,0.1633,0.4103,0.247,4e-04,0.1453,21.2421,64.8398,2025,5,primary
3.5,2481,5601,0.1633,0.4103,0.247,4e-04,0.1453,21.2421,64.8398,2025,5,primary
3.6,2678,5404,0.1869,0.3986,0.2116,7e-04,0.1504,22.2813,65.9037,2025,5,primary
3.7,2884,5198,0.2056,0.3837,0.1782,0.001,0.1562,22.8999,66.7265,2025,5,primary
3.8,3124,4958,0.2271,0.37,0.1429,0.0026,0.1628,23.9082,68.2049,2025,5,primary
3.9,3699,4383,0.2845,0.3367,0.0522,0.0049,0.1818,26.265,70.9328,2025,5,primary
4,3699,4383,0.2845,0.3367,0.0522,0.0049,0.1818,26.265,70.9328,2025,5,primary
4.1,4034,4048,0.3165,0.3188,0.0022,0.0064,0.1949,28.3806,72.8133,2025,5,primary
